6,0.2.21.6.5.2.5,Succinivibrio,0,3599,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,687,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,0,0,0,0,25,1440
4,0.2.21.6.7,Cardiobacteriales,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.2.21.6.7.1,Cardiobacteriaceae,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0.2.21.6.7.1.1,Cardiobacterium,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0.2.21.6.13,Pasteurellales,1,22456,5,108,0,9,34,5,0,11,8,9,13,3,56,9,0,7,40,580,2148,164,0,129,0,1,15,0,0,1,4,150,0,0,0,234,1,19,25,0,1,5,123,65,0,0,14,21,51,2,9,2,40,164,34,9,182,15,0,16,788,0,4,1,270,2088,0,0,6,0,15,0,5,0,22,0,0,2,0,33,3,1,0,0,0,0,1,3,96,0,1,0,920,3,51,0,34,0,5,4,30,22,1,0,315,0,0,0,97,8,0,2,10,133,69,19,102,18,18,621,17,8086,34,0,4,4,1,20,11,18,2,4,322,1046,0,0,1,1,0,119,0,1262,3,2,32,0,6,17,0,0,0,822,0,5,5,7,80,0,23,3,1,4,1,0,0,1,29,7,0,7,5,82,0,0
5,0.2.21.6.13.1,Pasteurellaceae,4,22456,5,108,0,9,34,5,0,11,8,9,13,3,56,9,0,7,40,580,2148,164,0,129,0,1,15,0,0,1,4,150,0,0,0,234,1,19,25,0,1,5,123,65,0,0,14,21,51,2,9,2,40,164,34,9,182,15,0,16,788,0,4,1,270,2088,0,0,6,0,15,0,5,0,22,0,0,2,0,33,3,1,0,0,0,0,1,3,96,0,1,0,920,3,51,0,34,0,5,4,30,22,1,0,315,0,0,0,97,8,0,2,10,133,69,19,102,18,18,621,17,8086,34,0,4,4,1,20,11,18,2,4,322,1046,0,0,1,1,0,119,0,1262,3,2,32,0,6,17,0,0,0,822,0,5,5,7,80,0,23,3,1,4,1,0,0,1,29,7,0,7,5,82,0,0
6,0.2.21.6.13.1.1,Actinobacillus,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2.21.6.13.1.8,Haemophilus,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2.21.6.13.1.11,Mannheimia,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,0.2.21.6.13.1.16,unclassified,0,22444,5,106,0,9,33,5,0,11,8,9,12,3,56,9,0,7,40,580,2148,164,0,129,0,1,15,0,0,1,4,150,0,0,0,234,1,19,25,0,1,5,119,65,0,0,14,21,50,2,9,2,40,164,34,9,182,15,0,16,788,0,4,1,270,2087,0,0,6,0,15,0,5,0,22,0,0,2,0,33,3,1,0,0,0,0,1,3,96,0,1,0,920,3,51,0,34,0,5,4,30,22,1,0,315,0,0,0,97,8,0,2,10,133,69,19,102,18,18,621,17,8085,34,0,4,4,1,20,11,18,2,4,322,1046,0,0,1,1,0,119,0,1262,3,2,32,0,6,17,0,0,0,822,0,5,5,7,80,0,23,3,1,4,1,0,0,1,28,7,0,7,5,82,0,0
4,0.2.21.6.14,Pseudomonadales,2,7226,12,12,60,2,6,0,4,2,5,3,21,18,52,51,222,36,0,51,0,9,17,2,0,11,13,5,19,73,11,11,14,54,14,10,120,1,110,27,9,1,0,0,0,0,29,3,3,139,38,10,4,4,15,14,1,0,2,4,41,11,19,4,25,12,2,0,53,865,9,1,221,257,22,21,7,0,6,30,89,2,44,21,11,83,205,4,2,19,0,8,22,1,3,19,2,43,29,1,18,19,147,4,0,20,18,7,4,8,25,12,915,2,1,17,13,0,7,4,89,48,11,1,5,29,3,29,7,7,560,2,121,1,2,0,0,6,23,0,0,151,63,10,25,5,20,19,21,189,17,773,0,48,42,0,3,5,11,3,1,0,0,5,12,1,3,18,0,0,7,0,14,7
5,0.2.21.6.14.1,Moraxellaceae,1,53,0,0,0,0,0,0,0,0,1,0,1,0,0,3,6,6,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2.21.6.14.1.1,Acinetobacter,0,53,0,0,0,0,0,0,0,0,1,0,1,0,0,3,6,6,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.2.21.6.14.2,Pseudomonadaceae,2,7173,12,12,60,2,6,0,4,2,4,3,20,18,52,48,216,30,0,51,0,8,17,2,0,11,11,5,19,73,11,11,14,54,12,10,119,1,110,27,9,1,0,0,0,0,29,3,3,139,35,9,4,4,14,14,1,0,2,4,41,11,18,4,25,12,2,0,51,864,9,1,220,257,22,21,7,0,6,30,89,2,39,21,11,83,203,4,2,19,0,8,22,1,1,19,2,43,29,1,18,19,147,4,0,19,18,7,4,8,25,12,915,2,1,17,13,0,7,4,88,48,11,1,5,29,3,29,7,7,560,2,120,1,2,0,0,6,23,0,0,151,63,10,25,5,20,19,21,187,17,767,0,48,42,0,3,5,11,3,1,0,0,5,12,1,3,18,0,0,7,0,14,7
6,0.2.21.6.14.2.5,Pseudomonas,0,7168,12,12,60,2,6,0,4,2,4,3,20,18,52,48,216,30,0,51,0,8,17,2,0,11,11,5,19,73,11,11,14,54,12,10,119,1,110,27,9,1,0,0,0,0,29,3,3,139,35,9,4,4,14,14,1,0,2,4,41,11,18,4,25,12,2,0,51,864,9,1,220,254,22,21,7,0,6,30,89,2,39,21,11,83,203,4,2,19,0,8,22,1,1,19,2,43,29,1,18,19,147,4,0,19,18,7,4,8,25,12,915,2,1,17,13,0,7,4,88,47,11,1,5,29,3,29,7,7,560,2,120,1,2,0,0,6,23,0,0,151,63,10,25,5,20,19,21,187,17,766,0,48,42,0,3,5,11,3,1,0,0,5,12,1,3,18,0,0,7,0,14,7
6,0.2.21.6.14.2.9,unclassified,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.2.21.6.16,Xanthomonadales,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.2.21.6.16.2,Xanthomonadaceae,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2.21.6.16.2.17,Stenotrophomonas,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.2.21.6.17,unclassified,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.2.21.6.17.1,unclassified,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2.21.6.17.1.1,unclassified,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.2.21.7,unclassified,1,1938,318,3,0,0,0,0,8,0,3,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,599,0,0,0,17,9,1,0,1,0,1,0,0,0,5,0,5,0,0,0,0,0,0,0,2,3,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,23,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,3,1,7,0,1,0,33,0,0,0,0,0,4,2,9,1,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,8,0,2,0,0,0,0,0,0,7,0,0,0,0,8,0,0,5,0,214,1,1,0,0,0,0,9,7,539
4,0.2.21.7.1,unclassified,1,1938,318,3,0,0,0,0,8,0,3,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,599,0,0,0,17,9,1,0,1,0,1,0,0,0,5,0,5,0,0,0,0,0,0,0,2,3,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,23,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,3,1,7,0,1,0,33,0,0,0,0,0,4,2,9,1,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,8,0,2,0,0,0,0,0,0,7,0,0,0,0,8,0,0,5,0,214,1,1,0,0,0,0,9,7,539
5,0.2.21.7.1.1,unclassified,1,1938,318,3,0,0,0,0,8,0,3,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,599,0,0,0,17,9,1,0,1,0,1,0,0,0,5,0,5,0,0,0,0,0,0,0,2,3,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,23,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,3,1,7,0,1,0,33,0,0,0,0,0,4,2,9,1,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,8,0,2,0,0,0,0,0,0,7,0,0,0,0,8,0,0,5,0,214,1,1,0,0,0,0,9,7,539
6,0.2.21.7.1.1.1,unclassified,0,1938,318,3,0,0,0,0,8,0,3,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,599,0,0,0,17,9,1,0,1,0,1,0,0,0,5,0,5,0,0,0,0,0,0,0,2,3,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,23,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,3,1,7,0,1,0,33,0,0,0,0,0,4,2,9,1,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,8,0,2,0,0,0,0,0,0,7,0,0,0,0,8,0,0,5,0,214,1,1,0,0,0,0,9,7,539
2,0.2.22,Spirochaetes,1,42,6,2,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0.2.22.1,Spirochaetes,1,42,6,2,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,0.2.22.1.1,Spirochaetales,1,42,6,2,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,0.2.22.1.1.4,Spirochaetaceae,1,42,6,2,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,0.2.22.1.1.4.3,Treponema,0,42,6,2,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0.2.23,Synergistetes,1,6374,0,0,1,0,0,8,0,0,28,0,1,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,192,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,0,0,0,1,0,0,0,1,6,0,0,42,0,0,0,3,1,0,0,2,0,0,0,0,196,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,35,12,6,0,3,0,0,2,0,0,4,0,3,1,37,0,74,0,0,1,1,0,0,72,0,0,0,3,0,0,0,0,106,2,0,4125,2,690,0,583,0,0,0,0,0,0,0,0,0,0,0,28
3,0.2.23.1,Synergistia,1,6374,0,0,1,0,0,8,0,0,28,0,1,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,192,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,0,0,0,1,0,0,0,1,6,0,0,42,0,0,0,3,1,0,0,2,0,0,0,0,196,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,35,12,6,0,3,0,0,2,0,0,4,0,3,1,37,0,74,0,0,1,1,0,0,72,0,0,0,3,0,0,0,0,106,2,0,4125,2,690,0,583,0,0,0,0,0,0,0,0,0,0,0,28
4,0.2.23.1.1,Synergistales,1,6374,0,0,1,0,0,8,0,0,28,0,1,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,192,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,0,0,0,1,0,0,0,1,6,0,0,42,0,0,0,3,1,0,0,2,0,0,0,0,196,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,35,12,6,0,3,0,0,2,0,0,4,0,3,1,37,0,74,0,0,1,1,0,0,72,0,0,0,3,0,0,0,0,106,2,0,4125,2,690,0,583,0,0,0,0,0,0,0,0,0,0,0,28
5,0.2.23.1.1.1,Synergistaceae,3,6374,0,0,1,0,0,8,0,0,28,0,1,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,192,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,0,0,0,1,0,0,0,1,6,0,0,42,0,0,0,3,1,0,0,2,0,0,0,0,196,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,35,12,6,0,3,0,0,2,0,0,4,0,3,1,37,0,74,0,0,1,1,0,0,72,0,0,0,3,0,0,0,0,106,2,0,4125,2,690,0,583,0,0,0,0,0,0,0,0,0,0,0,28
6,0.2.23.1.1.1.5,Cloacibacillus,0,6318,0,0,1,0,0,8,0,0,28,0,1,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,192,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,0,0,0,1,0,0,0,1,6,0,0,42,0,0,0,3,1,0,0,2,0,0,0,0,167,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,35,12,6,0,3,0,0,2,0,0,4,0,3,1,37,0,74,0,0,0,1,0,0,72,0,0,0,3,0,0,0,0,106,2,0,4125,2,690,0,583,0,0,0,0,0,0,0,0,0,0,0,28
6,0.2.23.1.1.1.8,Pyramidobacter,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
